TransformID,ProductID,RowID,z,ObservedMu,AuditPredictionMu,RawResidualMu,SameSampleOffsetMu,CenteredResidualMu,SigmaDiag,CovarianceIndex,x_z_normalized,x_chi_normalized,x_likelihood_native_index,BaselineID,TransformStatus,ClaimBoundary
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,928,0.19546,40.1343,39.90064540225676,0.23365459774324648,-0.10178211565083525,0.33543671339408176,0.30965609956853746,928,0.08643432963203722,0.14434775354387244,0.5458823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,929,0.19553,39.7111,39.90151224129118,-0.1904122412911775,-0.10178211565083525,-0.08863012564034226,0.11103864192253074,929,0.08646528431879791,0.14439693267917203,0.546470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,930,0.19557,39.9082,39.902007449112375,0.006192550887625714,-0.10178211565083525,0.10797466653846097,0.14037464158458252,930,0.08648297271123258,0.14442503422240988,0.5470588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,931,0.19568,39.958,39.90336878808674,0.05463121191326081,-0.10178211565083525,0.15641332756409607,0.14973082514966649,931,0.08653161579042792,0.1445023103920815,0.5476470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,932,0.19616,39.7288,39.909300911615226,-0.1805009116152263,-0.10178211565083525,-0.07871879596439105,0.08741338570264853,932,0.08674387649964403,0.1448394627301933,0.548235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,933,0.19621,39.7747,39.909918069432344,-0.13521806943234083,-0.10178211565083525,-0.03343595378150557,0.11138806040146314,933,0.08676598699018737,0.14487457782784016,0.5488235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,934,0.19627,39.8397,39.91065846698754,-0.07095846698754116,-0.10178211565083525,0.030823648663294095,0.18068569395500023,934,0.08679251957883938,0.14491671471526174,0.5494117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,935,0.19635,39.8927,39.911645338410906,-0.01894533841090862,-0.10178211565083525,0.08283677723992663,0.21649870669359667,935,0.08682789636370873,0.14497289514495693,0.5499999999999999,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,936,0.19733,39.8018,39.92370445173182,-0.1219044517318224,-0.10178211565083525,-0.020122336080987152,0.10372810612365387,936,0.08726126197835826,0.14566091184608557,0.5505882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,937,0.19741,39.6932,39.92468642436114,-0.23148642436114386,-0.10178211565083525,-0.1297043087103086,0.09207442641689385,937,0.0872966387632276,0.14571706067324564,0.5511764705882353,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,938,0.19782,39.492,39.9297132701536,-0.4377132701536013,-0.10178211565083525,-0.335931154502766,0.13560918110511544,938,0.08747794478568302,0.14600478597561478,0.5517647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,939,0.19817,39.7561,39.93399686933955,-0.1778968693395484,-0.10178211565083525,-0.07611475368871315,0.12880562875899484,939,0.08763271821948643,0.14625035556718755,0.5523529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,940,0.19828,39.8879,39.935341699764365,-0.047441699764362966,-0.10178211565083525,0.05434041588647229,0.12403769588314675,940,0.08768136129868179,0.14632752515218553,0.5529411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,941,0.19861,40.3246,39.939372059239716,0.3852279407602808,-0.10178211565083525,0.48701005641111605,0.1702189472414866,941,0.08782729053626785,0.14655900684808829,0.5535294117647058,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,942,0.19877,39.8881,39.94132394636122,-0.05322394636122141,-0.10178211565083525,0.048558169289613845,0.15089463211128487,942,0.08789804410600655,0.14667122578698003,0.5541176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,943,0.19878,39.889,39.941445891105204,-0.052445891105200815,-0.10178211565083525,0.04933622454563444,0.12426507956783354,943,0.08790246620411521,0.14667823915384456,0.5547058823529412,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,944,0.19908,40.0216,39.94510160058951,0.07649839941048953,-0.10178211565083525,0.17828051506132478,0.15429154221797123,944,0.08803512914737527,0.14688862282786933,0.5552941176470588,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,945,0.19953,39.8511,39.950575633848665,-0.09947563384866243,-0.10178211565083525,0.0023064818021728273,0.18097035668860245,945,0.08823412356226536,0.14720413543967312,0.5558823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,946,0.19961,39.6764,39.951547601183364,-0.2751476011833631,-0.10178211565083525,-0.17336548553252787,0.1743038439048319,946,0.08826950034713471,0.14726021866849368,0.556470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,947,0.1997,39.8965,39.952640634402805,-0.05614063440280148,-0.10178211565083525,0.04564148124803377,0.12126693696139934,947,0.08830929923011271,0.1473233094493848,0.5570588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,948,0.20077,39.6837,39.96560083914632,-0.28190083914631714,-0.10178211565083525,-0.18011872349548189,0.13767102091580494,948,0.08878246372774028,0.14807315739828025,0.5576470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,949,0.20083,39.9838,39.96632568912881,0.017474310871193666,-0.10178211565083525,0.11925642652202892,0.17947459430236914,949,0.08880899631639229,0.14811519230988004,0.558235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,950,0.20087,39.7672,39.9668088113407,-0.19960881134069552,-0.10178211565083525,-0.09782669568986027,0.2235342703032356,950,0.08882668470882696,0.1481432148387176,0.5588235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,951,0.20128,39.8575,39.97175569751775,-0.11425569751774844,-0.10178211565083525,-0.012473581866913191,0.1527306779923405,951,0.08900799073128236,0.1484304113698395,0.5594117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,952,0.20231,39.6184,39.98414230506252,-0.36574230506251837,-0.10178211565083525,-0.2639601894116831,0.13986736574340708,952,0.08946346683647523,0.1491516286273535,0.5599999999999999,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,953,0.20249,39.9949,39.986300975011275,0.008599024988726,-0.10178211565083525,0.11038114063956125,0.11219563271357758,953,0.08954306460243128,0.14927762599551161,0.5605882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,954,0.20279,39.8373,39.98989482374208,-0.15259482374207778,-0.10178211565083525,-0.050812708091242526,0.13027198470891582,954,0.08967572754569134,0.14948759476578832,0.5611764705882353,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,955,0.2032,39.9658,39.99479848592163,-0.028998485921626127,-0.10178211565083525,0.07278362972920913,0.10319781974441126,955,0.08985703356814674,0.14977449781960583,0.5617647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,956,0.20329,39.8822,39.99587367667148,-0.11367367667148187,-0.10178211565083525,-0.011891561020646618,0.11802241312564321,956,0.08989683245112476,0.14983746814989402,0.5623529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,957,0.20331,39.9277,39.99611254826239,-0.06841254826238696,-0.10178211565083525,0.03336956738844829,0.1287323191743239,957,0.0899056766473421,0.14985146114649897,0.5629411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,958,0.20334,39.9335,39.99647081497139,-0.06297081497138635,-0.10178211565083525,0.03881130067944891,0.15264871437388525,958,0.0899189429416681,0.14987245036177443,0.5635294117647058,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,959,0.20382,39.9041,40.00219645498837,-0.09809645498837227,-0.10178211565083525,0.0036856606624629806,0.12165426420804164,959,0.0901312036508842,0.15020823216973067,0.5641176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,960,0.20469,39.8809,40.0125425204124,-0.13164252041240587,-0.10178211565083525,-0.02986040476157062,0.11350986741248534,960,0.09051592618633839,0.1508166177360835,0.5647058823529412,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,961,0.20483,39.8427,40.01420361127764,-0.17150361127763603,-0.10178211565083525,-0.06972149562680077,0.14364282091354236,961,0.09057783555985974,0.15091449249987463,0.5652941176470587,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,962,0.20523,40.1661,40.01894381659487,0.14715618340513004,-0.10178211565083525,0.2489382990559653,0.1604622073885312,962,0.09075471948420648,0.15119409441115655,0.5658823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,963,0.20562,39.8126,40.023557312722765,-0.21095731272276197,-0.10178211565083525,-0.10917519707192672,0.1254552509861584,963,0.09092718131044455,0.15146664883152586,0.5664705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,964,0.20691,39.9225,40.038760007848495,-0.11626000784849566,-0.10178211565083525,-0.014477892197660408,0.19877650766627328,964,0.09149763196646282,0.152367770915411,0.5670588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,965,0.20748,40.316,40.04544962938043,0.2705503706195742,-0.10178211565083525,0.3723324862704095,0.2468185770966197,965,0.09174969155865692,0.1527657434552077,0.5676470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,966,0.20751,40.0725,40.04580124471427,0.026698755285728737,-0.10178211565083525,0.128480870936564,0.1048735905745579,966,0.09176295785298293,0.15278668602198517,0.5682352941176471,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,967,0.2084,39.7299,40.05621121873965,-0.3263112187396473,-0.10178211565083525,-0.22452910308881205,0.20896578667332125,967,0.09215652458465444,0.15340782948813605,0.5688235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,968,0.20856,39.8758,40.05807832305789,-0.1822783230578935,-0.10178211565083525,-0.08049620740705823,0.10351038595232848,968,0.09222727815439313,0.15351946440170072,0.5694117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,969,0.20868,40.1034,40.059477784128134,0.0439222158718664,-0.10178211565083525,0.14570433152270165,0.16915123410723318,969,0.09228034333169717,0.15360318432123937,0.57,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,970,0.2087,39.8639,40.05971095544322,-0.19581095544322125,-0.10178211565083525,-0.094028839792386,0.1395560460890176,970,0.0922891875279145,0.15361713711902358,0.5705882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,971,0.20879,39.8798,40.06075997127703,-0.18095997127702645,-0.10178211565083525,-0.0791778556261912,0.11536975340183406,971,0.09232898641089252,0.15367992286291132,0.5711764705882353,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,972,0.20948,39.8413,40.068788593100635,-0.22748859310063807,-0.10178211565083525,-0.12570647744980282,0.18553964535915227,972,0.09263411118039065,0.15416117986842032,0.5717647058823528,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,973,0.21015,40.1479,40.07656118644165,0.07133881355834859,-0.10178211565083525,0.17312092920918384,0.10444477009405498,973,0.09293039175367146,0.154628317469577,0.5723529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,974,0.21037,39.4543,40.07910839578998,-0.6248083957899766,-0.10178211565083525,-0.5230262801391413,0.13119550297171012,974,0.09302767791206216,0.15478166942075958,0.5729411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,975,0.21084,39.9632,40.084541938445525,-0.12134193844552499,-0.10178211565083525,-0.019559822794689735,0.15707148054309542,975,0.09323551652316958,0.1551092244726153,0.5735294117647058,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,976,0.21095,39.806,40.085812004946284,-0.27981200494628666,-0.10178211565083525,-0.1780298892954514,0.11015480016776391,976,0.09328415960236494,0.15518587439475579,0.5741176470588235,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,977,0.21114,39.9552,40.08800431788451,-0.13280431788451352,-0.10178211565083525,-0.03102220223367827,0.11490187117710486,977,0.09336817946642964,0.15531825908436403,0.5747058823529412,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,978,0.21134,40.1415,40.09031005054914,0.05118994945085831,-0.10178211565083525,0.15297206510169356,0.19025658989900981,978,0.09345662142860302,0.1554575968421695,0.5752941176470587,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,979,0.21174,39.9676,40.09491548386016,-0.12731548386016556,-0.10178211565083525,-0.025533368209330304,0.1742923119360117,979,0.09363350535294977,0.15573622759711186,0.5758823529411764,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,980,0.212,39.9136,40.09790471397504,-0.18430471397503823,-0.10178211565083525,-0.08252259832420297,0.14814425402289486,980,0.09374847990377515,0.15591730558354,0.5764705882352941,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,981,0.21225,39.9374,40.100775786521694,-0.16337578652169782,-0.10178211565083525,-0.061593670870862566,0.18017175139294173,981,0.09385903235649186,0.1560913952523066,0.5770588235294117,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,982,0.2135,40.0218,40.115084530000104,-0.09328453000010484,-0.10178211565083525,0.008497585650730416,0.11648901235738932,982,0.09441179462007544,0.15696149388564115,0.5776470588235294,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,983,0.21365,40.0084,40.11679638404288,-0.10839638404287655,-0.10178211565083525,-0.006614268392041295,0.1341381750285876,983,0.09447812609170547,0.1570658665531752,0.578235294117647,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,984,0.21398,39.8874,40.120558564854086,-0.2331585648540866,-0.10178211565083525,-0.13137644920325134,0.14014360492009617,984,0.09462405532929154,0.15729545687685073,0.5788235294117646,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,985,0.2144,40.0179,40.125339064222366,-0.10743906422236904,-0.10178211565083525,-0.0056569485715337875,0.21431465185563026,985,0.09480978344985563,0.15758760398859878,0.5794117647058823,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,986,0.21507,39.8825,40.13294725266219,-0.25044725266219103,-0.10178211565083525,-0.14866513701135578,0.33845074974063805,986,0.09510606402313643,0.15805351197046427,0.58,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,987,0.21521,40.4641,40.134534262512446,0.329565737487556,-0.10178211565083525,0.4313478531383913,0.162888305289238,987,0.09516797339665779,0.15815084472470978,0.5805882352941176,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,988,0.21578,40.2253,40.14098584770696,0.08431415229303951,-0.10178211565083525,0.18609626794387477,0.18608578666840733,988,0.09542003298885189,0.15854705259165167,0.5811764705882353,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,989,0.2165,39.8253,40.14911279602484,-0.32381279602483914,-0.10178211565083525,-0.2220306803740039,0.09946909067645084,989,0.09573842405267603,0.15904735243263193,0.5817647058823529,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,990,0.21689,40.0672,40.15350449478301,-0.08630449478300761,-0.10178211565083525,0.01547762086782764,0.140683367886897,990,0.09591088587891411,0.15931826742710894,0.5823529411764705,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
T2_SN_DISTANCE_MODULUS_RESIDUAL,PANTHEON_PLUS_SH0ES_SN,991,0.21692,40.0932,40.153842016144075,-0.060642016144072386,-0.10178211565083525,0.04114009950676287,0.1343774906745918,991,0.09592415217324012,0.15933910469164825,0.5829411764705882,AUDIT_FLAT_LCDM_SN_V0,SN_RESIDUAL_PREFLIGHT_NOT_MEASUREMENT_GATE,preflight_only_same_sample_offset_not_k1_target
