RowID,z,ObservedMu,CMBOnlyPredictionMu,RawResidualMu,SigmaDiag,CovarianceIndex,BaselineID,ResidualPolicyID,SameSampleOffsetUsed,AllowedForRerunCandidate,MeasurementValidationAllowed
104,0.00957,32.8654,33.172035457674184,-0.306635457674183,0.2373827289421031,104,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
105,0.00966,32.8029,33.192508117515985,-0.38960811751598357,0.2645681953674704,105,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
106,0.00966,32.9165,33.192508117515985,-0.2760081175159854,0.25417743802312587,106,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
107,0.00993,33.4753,33.25280875909161,0.2224912409083899,0.26727476498913993,107,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
108,0.00996,32.6457,33.25940809009176,-0.6137080900917624,0.3027497481419266,108,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
109,0.00996,32.7458,33.25940809009176,-0.5136080900917577,0.266645119962845,109,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
110,0.00996,32.9015,33.25940809009176,-0.3579080900917617,0.24817652991368866,110,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
111,0.01016,32.7794,33.30290575726181,-0.5235057572618089,0.2558063525403542,111,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
112,0.01017,32.9182,33.30505827054939,-0.38685827054938926,0.26326034642535895,112,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
113,0.01017,32.9674,33.30505827054939,-0.33765827054939024,0.2434524594248331,113,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
114,0.01026,33.3378,33.3243368945481,0.013463105451904767,0.2182490549807719,114,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
115,0.01026,33.2253,33.3243368945481,-0.0990368945480995,0.2130171824055515,115,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
116,0.01028,33.2788,33.328598235665154,-0.04979823566515762,0.14474456811915257,116,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
117,0.01042,33.1236,33.35819923174651,-0.23459923174650754,0.22867570924783417,117,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
118,0.01044,33.0869,33.3623956941495,-0.27549569414949815,0.24572433741898664,118,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
119,0.01061,33.3806,33.39774687397662,-0.01714687397662118,0.18871666593070152,119,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
120,0.01061,33.2931,33.39774687397662,-0.10464687397661976,0.21251458773458354,120,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
121,0.01073,33.1081,33.42236387736959,-0.3142638773695907,0.2597760381559469,121,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
122,0.01079,33.0683,33.43457013431859,-0.3662701343185901,0.23417961055565875,122,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
123,0.01079,33.1809,33.43457013431859,-0.25367013431858965,0.26884346746759535,123,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
124,0.01096,33.5709,33.46879229017241,0.10210770982759243,0.22805600189427158,124,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
125,0.01114,33.7337,33.5044582764448,0.229241723555198,0.25095001494321534,125,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
126,0.01114,33.6369,33.5044582764448,0.13244172355519623,0.2177609239510156,126,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
127,0.01122,33.8347,33.52012671610015,0.31457328389984696,0.25720069984352684,127,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
128,0.01122,33.4336,33.52012671610015,-0.08652671610015261,0.2054179398202601,128,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
129,0.01122,33.4947,33.52012671610015,-0.02542671610014935,0.23587134204900773,129,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
130,0.01155,33.5833,33.58360888846197,-0.0003088884619657506,0.2030572333112022,130,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
131,0.01195,33.4974,33.65818848470278,-0.16078848470277762,0.2192426509600721,131,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
132,0.01213,33.8783,33.690945331523785,0.1873546684762175,0.26425981533331927,132,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
133,0.0122,33.7023,33.703554158301685,-0.0012541583016840718,0.1915975730535228,133,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
134,0.01233,33.7403,33.72678147209124,0.01351852790875796,0.18248493088471715,134,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
135,0.01246,33.8286,33.74976734382541,0.07883265617459045,0.18904383089643523,135,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
136,0.01258,33.708,33.77077511030948,-0.06277511030948091,0.17333254166485876,136,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
137,0.01258,33.7246,33.77077511030948,-0.04617511030947696,0.17963847026736784,137,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
138,0.01259,33.5874,33.77251678476905,-0.18511678476905047,0.18487068453381136,138,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
139,0.01259,33.5178,33.77251678476905,-0.2547167847690517,0.18977412890064863,139,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
140,0.01279,33.7492,33.80706539493026,-0.05786539493026055,0.3538031797482889,140,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
141,0.01283,33.6365,33.813910850412626,-0.1774108504126275,0.20449317837033099,141,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
142,0.01283,33.5028,33.813910850412626,-0.311110850412625,0.23569724224097321,142,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
143,0.01303,33.7355,33.84782406882055,-0.11232406882054846,0.17206966612392785,143,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
144,0.01303,33.7607,33.84782406882055,-0.08712406882055035,0.20659399797670794,144,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
145,0.01304,33.5752,33.849506165773555,-0.2743061657735524,0.20319584149288095,145,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
146,0.01304,33.5673,33.849506165773555,-0.28220616577355173,0.20893903417025744,146,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
147,0.01312,33.52,33.86291712354391,-0.3429171235439057,0.19665576523458447,147,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
148,0.01312,33.4717,33.86291712354391,-0.39121712354391036,0.18780367408546617,148,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
149,0.01325,33.9682,33.8845381333481,0.08366186665190156,0.21896321608891298,149,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
150,0.01325,33.9846,33.8845381333481,0.10006186665189887,0.21643696541949575,150,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
151,0.01325,33.9247,33.8845381333481,0.04016186665189991,0.2194664439043017,151,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
152,0.01375,33.797,33.965782595450925,-0.16878259545092789,0.20064957014656173,152,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
153,0.01375,33.7683,33.965782595450925,-0.1974825954509214,0.1677606330460159,153,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
154,0.01375,33.772,33.965782595450925,-0.19378259545092646,0.17046691761159993,154,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
155,0.01376,33.7649,33.96737747518548,-0.2024774751854821,0.20520582350411015,155,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
156,0.01386,33.6741,33.98326345441886,-0.30916345441885795,0.26764495138148975,156,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
157,0.01388,33.6968,33.986427030195685,-0.2896270301956818,0.16795088567792668,157,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
158,0.01389,33.8053,33.98800712620681,-0.1827071262068074,0.21043863713681477,158,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
159,0.01389,33.6651,33.98800712620681,-0.3229071262068075,0.20658678563741678,159,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
160,0.01411,33.8206,34.02248725915763,-0.20188725915762973,0.183062175230166,160,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
161,0.01424,33.8444,34.04261261846527,-0.19821261846526994,0.19956492677822923,161,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
162,0.01442,34.0187,34.0701803423324,-0.051480342332396845,0.22499831110477253,162,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
163,0.01442,34.0249,34.0701803423324,-0.04528034233239708,0.27062370553962933,163,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
164,0.01442,34.3366,34.0701803423324,0.2664196576675977,0.26590094020142163,164,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
165,0.01442,34.1781,34.0701803423324,0.10791965766760114,0.28929308667854475,165,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
166,0.01442,34.252,34.0701803423324,0.181819657667603,0.28833542966482634,166,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
167,0.01446,33.9078,34.07626024309909,-0.1684602430990907,0.16988454903257094,167,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
168,0.0145,34.1727,34.08232352349901,0.09037647650099245,0.2772517808779594,168,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
169,0.01453,33.7526,34.08686013178557,-0.33426013178556957,0.15318828284173694,169,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
170,0.0146,33.8826,34.09740960934535,-0.21480960934535176,0.18368595482507638,170,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
171,0.01462,33.9253,34.100414554247635,-0.1751145542476351,0.17658595640650476,171,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
172,0.01463,33.7553,34.10191550175957,-0.34661550175957245,0.2817382650617413,172,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
173,0.01463,33.7189,34.10191550175957,-0.3830155017595729,0.2802525646626628,173,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
174,0.01467,33.8916,34.10790915790767,-0.21630915790767347,0.17160742990908057,174,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
175,0.01472,33.7894,34.115378530201525,-0.32597853020152456,0.28962249567324705,175,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
176,0.01484,34.0109,34.13320309983571,-0.12230309983571175,0.19548286369909768,176,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
177,0.01492,34.1902,34.14500710140101,0.04519289859898379,0.2760532738440173,177,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
178,0.01493,33.8524,34.14647819707902,-0.29407819707901695,0.19851143543886834,178,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
179,0.01499,33.974,34.155284354032865,-0.18128435403286858,0.16614331163185594,179,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
180,0.01499,33.9261,34.155284354032865,-0.22918435403286708,0.1655041087103278,180,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
181,0.01515,33.8877,34.17859806165452,-0.2908980616545165,0.21523777549491632,181,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
182,0.01519,34.1793,34.18438843402314,-0.005088434023143407,0.1895139308863599,182,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
183,0.01525,33.7706,34.19304577674028,-0.4224457767402754,0.22703332354524522,183,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
184,0.01529,34.0334,34.198798642964725,-0.16539864296472473,0.28336794102368035,184,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
185,0.01542,34.3426,34.21739319489606,0.1252068051039359,0.26920815366552325,185,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
186,0.01543,34.0744,34.218817117285354,-0.14441711728535722,0.23204730121248987,186,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
187,0.01546,34.0331,34.22308341537609,-0.18998341537609065,0.16857099394617095,187,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
188,0.01549,34.2732,34.22734153458094,0.04585846541906591,0.2453013860539724,188,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
189,0.0155,34.2581,34.22875909559326,0.029340904406737423,0.20966289609752128,189,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
190,0.0155,34.2112,34.22875909559326,-0.017559095593263407,0.1998771122465001,190,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
191,0.0155,33.9994,34.22875909559326,-0.22935909559326007,0.23603893746583424,191,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
192,0.0155,33.8852,34.22875909559326,-0.3435590955932639,0.25284712772740764,192,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
193,0.01557,33.7902,34.23865677351608,-0.44845677351607804,0.21086163709883313,193,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
194,0.01557,33.8072,34.23865677351608,-0.43145677351607503,0.211452571514276,194,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
195,0.01562,34.1732,34.24569964108734,-0.0724996410873402,0.18818376656874525,195,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
196,0.01562,34.1302,34.24569964108734,-0.11549964108733946,0.24262648247872695,196,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
197,0.01565,34.3317,34.24991466951796,0.08178533048203462,0.20830134421073715,197,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
198,0.01576,34.1657,34.26530171860029,-0.09960171860029021,0.20329960649248685,198,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
199,0.01578,33.9986,34.268087951828754,-0.26948795182875074,0.16559728258639994,199,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
200,0.01578,34.0697,34.268087951828754,-0.19838795182875657,0.21446533519429195,200,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
201,0.01581,33.9926,34.27226076225549,-0.27966076225548875,0.1693353182298365,201,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
202,0.01581,33.9004,34.27226076225549,-0.37186076225549414,0.15453591815497134,202,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
203,0.01587,34.3916,34.28058295011495,0.11101704988504935,0.19403010075758864,203,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
204,0.01588,34.0287,34.28196695657545,-0.25326695657545173,0.16600081325101995,204,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
205,0.0159,34.1663,34.28473238655678,-0.11843238655678334,0.17216158108010043,205,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
206,0.0159,34.1323,34.28473238655678,-0.15243238655678226,0.1494212166996374,206,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
207,0.0159,34.0329,34.28473238655678,-0.2518323865567851,0.19455130428758374,207,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
208,0.01603,34.1062,34.3026242956133,-0.19642429561329777,0.20447581764110884,208,SOURCE_SPLIT_LIKELIHOOD_NATIVE_CMB_ONLY_BASELINE_V1,SN_RAW_CMB_ONLY_NO_SAME_SAMPLE_OFFSET_V1,False,True,False
